filename	label	start_span	end_span	span	code	semantic_rel
es-S0365-66912005001100008-1	SINTOMA	468	476	caquexia	28928000	EXACT
es-S0211-69952014000200012-1	SINTOMA	1612	1636	carga viral indetectable	365707003	NARROW
es-S0365-66912008000100007-1	SINTOMA	117	142	Cariotipo femenino normal	734871004	NARROW
es-S0365-66912008000100007-2	SINTOMA	36	61	Cariotipo femenino normal	734871004	EXACT
es-S0212-16112011000600041-1	SINTOMA	556	576	catabolismo proteico	363090004	NARROW
es-S0211-69952015000200015-1	SINTOMA	1914	1961	catecolaminas y metanefrinas en orina negativas	365775007	NARROW
es-S0212-16112013000300056-1	SINTOMA	1105	1183	catéter estaba situado desde la vena cava superior hasta el ventrículo derecho	473138005	NARROW
es-S0211-69952014000400020-1	SINTOMA	700	783	catéter, que se cultiva, creciendo AX, junto con St. aureus y Enterococcus faecalis	429268001	NARROW
es-S1130-01082011000500014-1	SINTOMA	1753	1793	cava intrahepática disminuida de calibre	82385007	EXACT
es-S0212-71992006000800008-1	SINTOMA	611	648	cavidad gástrica sin restos hemáticos	118434000	NARROW
es-S0004-06142010000500014-1	SINTOMA	594	624	CEA, alfa feto y BHCG normales	167056009+166558007+166425000	COMPOSITE
es-S0212-71992006000800007-1	SINTOMA	3186	3223	CEA, y beta-2-microglobulina normales	167056009+399406009	COMPOSITE
es-S1130-01082011000500014-1	SINTOMA	239	246	cefalea	25064002	EXACT
es-S0212-71992004000600005-1	SINTOMA	848	855	cefalea	25064002	EXACT
es-S0212-71992007000600008-1	SINTOMA	84	91	cefalea	25064002	EXACT
es-S0211-69952013000400027-1	SINTOMA	169	176	cefalea	25064002	EXACT
es-S0212-71992006000100006-1	SINTOMA	2780	2787	cefalea	25064002	EXACT
es-S0365-66912009000800005-1	SINTOMA	183	190	cefalea	25064002	EXACT
es-S0210-56912010000400009-1	SINTOMA	320	327	cefalea	25064002	EXACT
es-S0365-66912008001000010-1	SINTOMA	62	86	cefalea bifrontoparietal	267096005	EXACT
es-S0211-69952014000100016-1	SINTOMA	543	573	cefalea frontal y retro-ocular	86925001	EXACT
es-S0004-06142008000400010-1	SINTOMA	151	173	cefalea frontoparietal	267096005	EXACT
es-S0212-71992006000100006-1	SINTOMA	456	499	cefalea global, más intensa a nivel frontal	267096005	EXACT
es-S0212-71992006000100006-1	SINTOMA	65	80	cefalea intensa	25064002	EXACT
es-S0210-56912010000400009-1	SINTOMA	161	196	cefalea intensa en región occipital	330007	EXACT
es-S0211-69952015000100013-1	SINTOMA	1590	1607	cefalea occipital	330007	EXACT
es-S0211-69952015000100013-1	SINTOMA	148	156	cefaleas	25064002	EXACT
es-S0365-66912003000600010-1	SINTOMA	165	173	cefaleas	25064002	EXACT
es-S0365-66912007000200010-1	SINTOMA	459	486	cefaleas de intensidad leve	712831003	EXACT
es-S0365-66912005001200010-1	SINTOMA	21	28	ceguera	65956007	EXACT
es-S1130-01082008000100017-1	SINTOMA	765	781	células atípicas	50673007	EXACT
es-S0004-06142009000100013-1	SINTOMA	516	532	chorro aceptable	58415000	EXACT
es-S0212-71992007000300006-1	SINTOMA	912	931	cianosis periférica	95442007	EXACT
es-S0365-66912009001100006-1	SINTOMA	359	373	cierre angular	251726002	EXACT
es-S0365-66912009001100006-1	SINTOMA	2297	2311	cierre angular	251726002	EXACT
es-S0365-66912006000600011-1	SINTOMA	1127	1141	cierre angular	251726002	EXACT
es-S0365-66912009001100006-1	SINTOMA	216	244	cierre angular en ambos ojos	251726002	EXACT
es-S0365-66912011000800006-1	SINTOMA	1838	1858	cierre corneal total	246924004	NARROW
es-S0365-66912011000700004-1	SINTOMA	1496	1525	cierre de los vasos nutricios	73757007	NARROW
es-S0212-16112007000800011-1	SINTOMA	3972	4010	cifras bajas de electrolitos en sangre	18829008	NARROW
es-S0212-71992006000100005-1	SINTOMA	1703	1732	cifras disminuidas de 25-OH-D	131114008	EXACT
es-S0004-06142009000500013-1	SINTOMA	338	374	cifras elevadas de urea y creatinina	166712009+166717003	COMPOSITE
es-S0211-69952012000200030-1	SINTOMA	1874	1912	cifras en ascenso de urea y creatinina	166712009+166717003	COMPOSITE
es-S0212-71992003000500006-1	SINTOMA	2025	2062	cifras normales de hormonas tiroideas	269846003	EXACT
es-S0004-06142008000300015-1	SINTOMA	393	443	cifras normales de marcadores tumorales germinales	399406009	NARROW
es-S0004-06142007000900014-1	SINTOMA	409	440	cifras tensionales son normales	2004005	EXACT
es-S0212-16112011000600041-2	SINTOMA	634	655	circulación colateral	67307004	EXACT
es-S0210-48062009000200018-1	SINTOMA	1031	1070	circulación colateral abdominal anormal	67307004	NARROW
es-S0004-06142007000700015-1	SINTOMA	307	333	cistografía que fué normal	168856006	EXACT
es-S0210-48062005001000013-1	SINTOMA	1154	1219	cistoscopia realizada no se observaban alteraciones endovesicales	718546008	EXACT
es-S0004-06142009000500009-1	SINTOMA	890	899	citolisis	239551005	EXACT
es-S0210-48062006000200017-1	SINTOMA	399	454	citología de orina y sedimento: dentro de la normalidad	310438004+167332001	COMPOSITE
es-S0210-48062004000400012-1	SINTOMA	2227	2282	citología de orina, que no evidenciaba células malignas	310438004	EXACT
es-S0004-06142008000400010-1	SINTOMA	3905	3979	citología del líquido pleural fue positiva para células tumorales malignas	167973009	EXACT
es-S0212-71992006000800007-1	SINTOMA	4454	4498	citología fue negativo para células malignas	5559008	EXACT
es-S1130-01082011000500014-1	SINTOMA	2111	2129	Citología negativa	309309002	EXACT
es-S1130-01082008001000010-1	SINTOMA	1945	1985	citología negativa para células malignas	5559008	EXACT
es-S0365-66912007001200013-1	SINTOMA	1803	1837	citología negativa para malignidad	5559008	EXACT
es-S0212-71992007000300005-1	SINTOMA	2888	2931	citología no se observaron células malignas	5559008	EXACT
es-S0210-48062007000700017-1	SINTOMA	2097	2133	citologías de orina fueron negativas	310438004	EXACT
es-S0365-66912009000800005-1	SINTOMA	192	215	claudicación mandibular	43922008	EXACT
es-S0365-66912009000800005-2	SINTOMA	269	292	claudicación mandibular	43922008	EXACT
es-S0212-71992006000700009-1	SINTOMA	703	720	clínica digestiva	308925008	EXACT
es-S0210-48062005000100016-1	SINTOMA	2282	2300	clínica infecciosa	63459005	EXACT
es-S0004-06142009000100013-1	SINTOMA	494	511	clínica miccional	249274008	EXACT
es-S0212-71992007000300006-1	SINTOMA	2586	2605	clínica neurológica	308921004	EXACT
es-S0212-71992007000300006-1	SINTOMA	2962	2982	clínica respiratoria	161920001	EXACT
es-S0210-48062005000100016-1	SINTOMA	3330	3345	clínica séptica	447931005	EXACT
es-S0004-06142007000900014-1	SINTOMA	212	229	clínica urológica	236714000	EXACT
es-S0210-48062007001000016-1	SINTOMA	705	724	clínica vertiginosa	87118001	EXACT
es-S0365-66912006000100010-1	SINTOMA	698	718	clínicamente estable	359746009	EXACT
es-S0365-66912007000300011-1	SINTOMA	769	775	clonus	36649002	EXACT
es-S0212-16112011000600041-2	SINTOMA	398	418	coagulación alterada	64779008	EXACT
es-S0004-06142009000800010-1	SINTOMA	2051	2081	coagulación fue siempre normal	71269007	EXACT
es-S0210-48062005000300016-2	SINTOMA	1490	1529	coagulación no presentaron alteraciones	165562007	EXACT
es-S0004-06142008000700015-2	SINTOMA	520	538	coagulación normal	165562007	EXACT
es-S0212-71992005000700008-1	SINTOMA	1694	1722	Coagulación sin alteraciones	165562007	EXACT
es-S0365-66912003000600010-1	SINTOMA	693	712	coagulación: normal	165562007	EXACT
es-S0210-48062005000600013-1	SINTOMA	782	789	coagulo	75753009	EXACT
es-S0210-48062005000600013-1	SINTOMA	696	703	coágulo	75753009	EXACT
es-S0210-48062004000300007-1	SINTOMA	1806	1857	coágulo filiforme que asomaba por el meato ureteral	300449001	NARROW
es-S0210-48062005000600013-1	SINTOMA	503	518	coágulo vesical	428090004	NARROW
es-S0210-48062005001000013-1	SINTOMA	207	215	coágulos	75753009	EXACT
es-S0210-48062009000200018-1	SINTOMA	714	722	coágulos	75753009	EXACT
es-S0365-66912008000100007-1	SINTOMA	595	635	cociente de desarrollo psicomotor normal	9908006	NARROW
es-S0365-66912006001000011-1	SINTOMA	1435	1474	cocos Gram positivos en pares y cadenas	734444009	EXACT
es-S0212-16112007000800012-1	SINTOMA	4396	4408	colaboradora	427867005	EXACT
es-S0378-48352004000200007-1	SINTOMA	338	367	colapso del tercer ventrículo	431468008	NARROW
es-S0378-48352004000200007-1	SINTOMA	1399	1418	colapso ventricular	431468008	EXACT
es-S0210-48062006000700010-1	SINTOMA	553	562	colección	235957008	NARROW
es-S0210-48062009000600018-1	SINTOMA	1541	1592	colección de 3 cm entre uretra y cuerpos cavernosos	110015006	NARROW
es-S0378-48352004000200007-1	SINTOMA	1360	1379	colección de sangre	50960005	EXACT
es-S0210-48062005000100016-1	SINTOMA	3546	3601	colección líquida multitabicada, localizada caudalmente	249604002	NARROW
es-S0004-06142009000500011-1	SINTOMA	1410	1432	colección peri-injerto	235993005	NARROW
es-S0210-48062006000700010-1	SINTOMA	519	545	colección peri-pancreática	235957008	NARROW
es-S0210-48062006000700010-1	SINTOMA	684	709	colección retroperitoneal	734045002	NARROW
es-S0210-48062007000500016-1	SINTOMA	2764	2775	colecciones	30281009	NARROW
es-S0210-48062007000500016-1	SINTOMA	2994	3005	colecciones	30281009	NARROW
es-S0210-48062006000900014-1	SINTOMA	3993	4013	colecciones líquidas	235993005	NARROW
es-S0212-71992006000100005-1	SINTOMA	154	164	colestasis	33688009	EXACT
es-S1130-01082008001000010-1	SINTOMA	1649	1659	colestasis	33688009	EXACT
es-S0004-06142009000500009-1	SINTOMA	877	887	colestasis	33688009	EXACT
es-S0212-16112012000500042-1	SINTOMA	1140	1150	colestasis	33688009	EXACT
es-S0004-06142009000100013-1	SINTOMA	334	341	cólicos	279093005	EXACT
es-S0212-71992007000300006-1	SINTOMA	1250	1269	cólicos abdominales	51197009	EXACT
es-S0212-16112012000600045-1	SINTOMA	1814	1838	color morado de la orina	102867009	NARROW
es-S0212-16112012000600045-1	SINTOMA	1587	1611	color morado de la orina	102867009	NARROW
es-S0212-71992006001000008-1	SINTOMA	170	256	coloración violácea en falange distal del segundo, tercer y cuarto dedo de ambas manos	301322008	NARROW
es-S0212-71992006001000008-1	SINTOMA	636	702	coloración violácea y frialdad en extremos distales de ambas manos	301322008+271584002	COMPOSITE
es-S0210-48062009000400016-1	SINTOMA	1420	1440	colostomía permeable	125220000	NARROW
es-S1130-01082008001000010-1	SINTOMA	143	150	coluria	39575007	EXACT
es-S0465-546X2014000300010-1	SINTOMA	799	806	coluria	39575007	EXACT
es-S0212-71992006000800007-1	SINTOMA	3257	3283	Complemento C3 y C4 normal	309569001	NARROW
es-S0211-69952011000400013-1	SINTOMA	2697	2719	complemento fue normal	309569001	NARROW
es-S0212-71992006000600007-1	SINTOMA	575	603	componente monoclonal de IgM	414772003	EXACT
es-S0211-69952015000200015-1	SINTOMA	1320	1358	componente monoclonal en proteinograma	415520000	EXACT
es-S0212-16112012000300028-1	SINTOMA	3666	3688	componentes trifásicos	251466002	EXACT
es-S0212-71992006000700008-1	SINTOMA	196	219	comportamiento infantil	90415008	EXACT
es-S0365-66912008001000010-1	SINTOMA	1318	1358	composición y serología del LCR normales	167703002+445184006	COMPOSITE
es-S0004-06142009000500011-1	SINTOMA	1571	1602	compresión de los vasos ilíacos	210814008	NARROW
es-S0211-69952014000100016-1	SINTOMA	1216	1358	compromiso de los senos paranasales, órbita derecha, lóbulo frontal, senos cavernosos, ganglios basales derechos y área del tálamo ipsilateral	301202006+246912006+105973004+248727005+70835005+56681004	COMPOSITE
es-S1130-05582003000600004-1	SINTOMA	772	811	compromiso del nervio alveolar inferior	106150003	NARROW
es-S0210-48062005000600013-1	SINTOMA	250	273	compromiso hemodinámico	422773005	EXACT
es-S0212-71992006000800007-1	SINTOMA	4045	4068	compromiso hemodinámico	422773005	EXACT
es-S0212-71992007000600008-1	SINTOMA	3301	3431	condensación alveolar parcheada de distribución predominante en segmento apicales de lóbulos inferiores y ambos lóbulos superiores	1217294009	NARROW
es-S0365-66912011001000004-1	SINTOMA	2022	2069	condensación vítrea temporal inferior en el ojo	422061002	NARROW
es-S0212-16112013000300056-1	SINTOMA	1842	1877	condensaciones parcheadas en pulmón	1217294009	NARROW
es-S0210-48062003000400012-1	SINTOMA	332	385	conducto deferente izquierdo que no se lograba palpar	300506000	NARROW
es-S0213-12852016000500002-1	SINTOMA	982	1031	conducto dentario inferior se encuentra rechazado	18718003	NARROW
es-S0213-12852004000500002-1	SINTOMA	779	801	conducto era permeable	300260007	EXACT
es-S0365-66912009001100006-1	SINTOMA	1637	1666	configuración en iris plateau	404630001	EXACT
es-S0365-66912009001100006-1	SINTOMA	535	583	configuración en iris-plateau con cierre angular	404630001+251726002	COMPOSITE
es-S0212-71992005000700008-1	SINTOMA	1793	1810	configuración RSR	50799005	NARROW
es-S0210-48062007000500016-1	SINTOMA	771	778	confuso	40917007	EXACT
es-S0211-69952015000200015-1	SINTOMA	464	471	confuso	40917007	EXACT
es-S1130-01082009001000011-1	SINTOMA	270	289	congestión moderada	85804007	EXACT
es-S0365-66912012000300003-1	SINTOMA	285	301	congestión nasal	68235000	EXACT
es-S0376-78922014000300013-1	SINTOMA	5016	5033	congestión venosa	301175001	EXACT
es-S0376-78922016000300010-1	SINTOMA	4083	4100	congestión venosa	301175001	EXACT
es-S0365-66912007001000009-1	SINTOMA	644	662	conjuntiva íntegra	301926003	EXACT
es-S0365-66912006000500008-1	SINTOMA	438	455	conjuntiva normal	301926003	EXACT
es-S0212-16112004000400007-1	SINTOMA	1958	1968	consciente	271591004	EXACT
es-S0212-71992005000700008-1	SINTOMA	839	849	consciente	271591004	EXACT
es-S0212-71992006000700008-1	SINTOMA	1272	1282	consciente	271591004	EXACT
es-S0212-71992007000300006-1	SINTOMA	485	495	consciente	271591004	EXACT
es-S0212-71992007000600008-1	SINTOMA	590	600	consciente	271591004	EXACT
es-S1130-01082006000100014-1	SINTOMA	1211	1221	consciente	271591004	EXACT
es-S1130-01082007000600012-1	SINTOMA	510	520	consciente	271591004	EXACT
es-S1130-01082008000900015-1	SINTOMA	182	192	consciente	271591004	EXACT
es-S0004-06142009000500009-1	SINTOMA	565	575	consciente	271591004	EXACT
es-S0210-56912010000400009-1	SINTOMA	1323	1333	consciente	271591004	EXACT
es-S0212-16112004000400007-1	SINTOMA	2564	2608	conservación de la motilidad en extremidades	284137004	EXACT
es-S0004-06142009000900011-1	SINTOMA	205	223	consistencia firme	19730000	NARROW
es-S0210-56912007000900007-1	SINTOMA	250	284	constantes vitales fueron normales	72970002	EXACT
es-S1130-01082011000500014-1	SINTOMA	1649	1683	Contenido ecógeno en cava inferior	766960007	NARROW
es-S0210-48062009000400017-1	SINTOMA	1176	1191	contenido graso	118247008	NARROW
es-S0210-48062009000600017-1	SINTOMA	3751	3769	continencia diurna	45850009	NARROW
es-S0210-48062007000100004-1	SINTOMA	974	984	continente	45850009	EXACT
es-S0365-66912007000300011-1	SINTOMA	2225	2256	control cefálico ni sedestación	284112009+284125001	COMPOSITE
es-S1130-01082005001000014-1	SINTOMA	3575	3604	controles analíticos normales	442082004	NARROW
es-S0212-16112007000800011-1	SINTOMA	4337	4347	convulsión	91175000	EXACT
es-S0212-16112007000800011-1	SINTOMA	1096	1134	convulsión tónico-clónica generalizada	54200006	EXACT
es-S0212-16112007000800011-1	SINTOMA	4921	4933	convulsiones	91175000	EXACT
es-S0212-71992007000300006-1	SINTOMA	1398	1410	convulsiones	91175000	EXACT
es-S0465-546X2011000300007-1	SINTOMA	465	477	convulsiones	91175000	EXACT
es-S0212-16112007000800011-1	SINTOMA	1953	1965	convulsiones	91175000	EXACT
es-S0212-71992006000100006-1	SINTOMA	727	739	convulsiones	91175000	EXACT
es-S0212-71992006000700008-1	SINTOMA	1093	1105	convulsiones	91175000	EXACT
es-S0365-66912008000100007-2	SINTOMA	307	319	convulsiones	91175000	EXACT
es-S0378-48352004000200007-1	SINTOMA	94	106	convulsiones	91175000	EXACT
es-S0211-69952014000100016-1	SINTOMA	877	889	convulsiones	91175000	EXACT
es-S1130-01082007000600012-1	SINTOMA	1820	1872	coombs directo eritrocitario poliespecífico negativo	165772007	EXACT
es-S0004-06142008000700015-2	SINTOMA	222	270	cordón longitudinal indurado en la base del pene	249244000	NARROW
es-S0365-66912007001000009-1	SINTOMA	1716	1741	corectopia nasal superior	193523008	NARROW
es-S0365-66912006000500008-1	SINTOMA	457	551	córnea con algunos depósitos estromales blanquecinos centrales y anteriores bien circunscritos	246958007	NARROW
es-S0365-66912012000200004-1	SINTOMA	885	940	córnea deslustrada de predominio central con leve edema	248503005	EXACT
es-S0365-66912007001000009-1	SINTOMA	698	727	córnea íntegra y transparente	246924004	NARROW
es-S0365-66912007001000009-1	SINTOMA	1695	1714	córnea transparente	246924004	NARROW
es-S0365-66912007000800012-1	SINTOMA	621	682	coroides con límites precisos que abarca todo el área macular	247195001	NARROW
es-S0212-71992006000100006-1	SINTOMA	877	922	correcta hidratación y perfusión muco-cutánea	702756006	NARROW
es-S0004-06142007000900011-1	SINTOMA	362	380	cortejo vegetativo	722998005	EXACT
es-S0365-66912006000200012-1	SINTOMA	828	856	cortes orbitarios fue normal	169029001	NARROW
es-S0365-66912007000300011-1	SINTOMA	2617	2627	coxa valga	299236004	EXACT
es-S0465-546X2014000400012-1	SINTOMA	658	694	crecimiento de Staphylococcus Aureus	88458008	NARROW
es-S0212-16112013000300056-1	SINTOMA	2068	2126	crecimiento polimicrobiano en el catéter con la vegetación	440653007	NARROW
es-S1130-05582003000600004-3	SINTOMA	2396	2407	crepitación	23149001	EXACT
es-S0212-71992000001200009-1	SINTOMA	964	1002	crepitación a la auscultación cardíaca	248690009	NARROW
es-S1130-05582003000600004-1	SINTOMA	639	676	crepitación de la cortical vestibular	23149001	NARROW
es-S0212-71992006000200006-1	SINTOMA	2169	2180	crepitantes	48409008	EXACT
es-S1130-05582003000600004-3	SINTOMA	1125	1136	crepitantes	48409008	EXACT
es-S0212-71992006000100006-1	SINTOMA	1333	1344	crepitantes	48409008	EXACT
es-S0212-71992004001100007-1	SINTOMA	572	614	crepitantes basales bilaterales pulmonares	284520004	EXACT
es-S0212-71992004000800009-1	SINTOMA	556	577	crepitantes bibasales	284520004	EXACT
es-S0212-71992007000600008-1	SINTOMA	705	736	crepitantes bilaterales difusos	284520004	EXACT
es-S0212-71992000001200009-1	SINTOMA	917	961	crepitantes finos en ambos campos pulmonares	62640008	NARROW
es-S0212-16112010000600022-1	SINTOMA	2680	2686	crisis	91175000	EXACT
es-S0212-16112010000600022-1	SINTOMA	3378	3384	crisis	91175000	EXACT
es-S0212-71992003000500006-1	SINTOMA	255	271	crisis sudorales	300938001	EXACT
es-S1130-01082007001000017-1	SINTOMA	1484	1505	crisis tónico-clónica	54200006	EXACT
es-S0365-66912007001000009-1	SINTOMA	1073	1091	cristalino íntegro	840671009	EXACT
es-S0365-66912007001000009-1	SINTOMA	1310	1331	cristalino prolapsado	65814009	NARROW
es-S0365-66912007001000009-1	SINTOMA	1412	1433	cristalino prolapsado	65814009	NARROW
es-S0365-66912006000500008-1	SINTOMA	624	647	cristalino transparente	840672002	EXACT
es-S0365-66912007001200013-1	SINTOMA	2086	2118	CRMP-5-IgG, que resultó positivo	165879008	NARROW
es-S0378-48352004000900006-1	SINTOMA	277	341	cuadrante ínfero-interno de mama izquierda una tumoración sólida	816053001	EXACT
es-S1130-01082005001000014-1	SINTOMA	2757	2773	cuadro abdominal	118948005	EXACT
es-S1130-01082007000400016-1	SINTOMA	513	531	cuadro confusional	286933003	EXACT
es-S0210-48062007000400013-1	SINTOMA	361	382	cuadro constitucional	13791008+79890006+89362005	COMPOSITE
es-S0004-06142008000700014-1	SINTOMA	206	227	cuadro constitucional	13791008+79890006+89362005	COMPOSITE
es-S0212-71992006000100005-1	SINTOMA	951	964	cuadro febril	64882008	EXACT
es-S0212-71992006000200006-1	SINTOMA	893	906	cuadro febril	64882008	EXACT
es-S0465-546X2011000300007-1	SINTOMA	1409	1422	cuadro febril	64882008	EXACT
es-S0212-71992004000600005-1	SINTOMA	778	791	cuadro febril	64882008	EXACT
es-S0212-16112012000300028-1	SINTOMA	171	185	cuadro maníaco	231494001	EXACT
es-S0376-78922009000400002-1	SINTOMA	1216	1234	cuadro neurológico	118940003	EXACT
es-S1130-01082008000900015-1	SINTOMA	101	116	cuadro sincopal	271594007	EXACT
es-S0211-69952012000200030-1	SINTOMA	1081	1098	cuadro vegetativo	128123007	EXACT
es-S0365-66912012000200004-1	SINTOMA	1460	1472	cuello corto	95427009	EXACT
es-S1130-05582005000300007-1	SINTOMA	705	724	cuello era negativo	298378000	NARROW
es-S0212-71992007000600008-1	SINTOMA	3498	3540	cuerdas vocales y traquea sin alteraciones	301222005+301228009	COMPOSITE
es-S0365-66912012000500005-1	SINTOMA	1202	1218	cuerpos coloides	18695008	EXACT
es-S0365-66912012000500005-1	SINTOMA	670	700	cuerpos coloides en ambos ojos	840458000	EXACT
es-S1130-01082007001000017-1	SINTOMA	837	883	cuerpos extraños intraabdominales radio-opacos	283170002	EXACT
es-S0365-66912004001100011-1	SINTOMA	1638	1695	cultivo (aerobio y anaerobio) fue negativo para bacterias	708118007	EXACT
es-S0376-78922009000100011-1	SINTOMA	1935	2036	cultivo bacteriológico fue positivo para bacteroides caccae, proteus mirabilis y estafilococus aureus	442635007	NARROW
es-S0376-78922014000200012-1	SINTOMA	710	768	cultivo bacteriológico, identificando Streptococo Pyogenes	88458008	NARROW
es-S0211-69952012000700031-1	SINTOMA	1008	1055	cultivo da hongo levaduriforme, ureasa positivo	442635007	NARROW
es-S0210-48062007000400013-1	SINTOMA	1166	1232	Cultivo de bacilo de Koch en orina con tinción de Kinyoun negativa	167318003	NARROW
es-S0365-66912011000400005-1	SINTOMA	655	718	cultivo de líquido sinovial positivo para Staphylococcus aureus	442635007	NARROW
es-S0210-48062009000600017-1	SINTOMA	587	628	cultivo de Lowestein positivo en la orina	167576009	NARROW
es-S0210-48062009000600018-1	SINTOMA	965	1002	cultivo de orina positivo para E.Coli	167570003	EXACT
es-S0004-06142010000500014-1	SINTOMA	472	497	Cultivo de orina: estéril	167568007	EXACT
es-S0210-48062009000900015-1	SINTOMA	1757	1798	cultivo de secreción fue Escherichia coli	442635007	NARROW
es-S0212-71992007000300005-1	SINTOMA	2791	2879	cultivo del broncoaspirado no mostró crecimiento para bacterias, hongos ni mycobacterias	708118007	NARROW
es-S0212-71992007000600008-1	SINTOMA	2340	2384	cultivo del líquido pericárdico fue negativo	446394004	NARROW
es-S0365-66912011000400005-2	SINTOMA	327	363	Cultivo del raspado corneal negativo	168289002	NARROW
es-S0365-66912011000400005-1	SINTOMA	997	1033	cultivo del raspado corneal negativo	168289002	NARROW
es-S0376-78922011000200004-1	SINTOMA	1187	1232	cultivo dieron positivo para Escherichia Coli	442635007	NARROW
es-S0212-71992000001200010-1	SINTOMA	1927	1969	cultivo donde creció Streptococcus milleri	88458008	NARROW
es-S0212-16112007000800012-1	SINTOMA	1579	1599	cultivo fue negativo	708118007	EXACT
es-S0212-71992005000400009-1	SINTOMA	2016	2059	cultivo fue también positivo para S. aureus	442635007	NARROW
es-S0212-71992006000800007-1	SINTOMA	4383	4422	cultivo líquido pericárdico fue estéril	708118007	NARROW
es-S1130-01082007000500016-1	SINTOMA	1669	1749	cultivo microbiológico y el estudio de parásitos en el aspirado fueron negativos	708118007+168223003	COMPOSITE
es-S0365-66912004001100011-1	SINTOMA	1050	1096	cultivo mostró crecimiento de Candida albicans	365700001	NARROW
es-S0365-66912006000100009-1	SINTOMA	882	898	cultivo negativo	708118007	EXACT
es-S1130-01082011000500014-1	SINTOMA	2093	2109	Cultivo negativo	708118007	EXACT
es-S0004-06142010000500014-1	SINTOMA	1442	1528	cultivo para bacterias habituales, incluidas Neiserias y Haemophilus, fueron negativos	708118007	NARROW
es-S0211-57352011000100008-1	SINTOMA	2330	2375	cultivo para Virus Herpes Simple fue negativo	708118007	NARROW
es-S1130-01082006000100014-1	SINTOMA	2037	2078	cultivo positivo a Listeria monocytogenes	442635007	NARROW
es-S0210-48062006000700010-1	SINTOMA	1465	1509	cultivo positivo para Pseudomona Aureaginosa	442635007	NARROW
es-S0210-48062007000400013-1	SINTOMA	1363	1392	Cultivo y cristales negativos	708118007+NO_CODE	COMPOSITE
es-S0212-71992006000600007-1	SINTOMA	1714	1761	cultivos aeróbicos se recuperó L. monocytogenes	88458008	NARROW
es-S0212-16112005000600011-1	SINTOMA	1483	1518	cultivos cornéales fueron negativos	168289002	EXACT
es-S0365-66912005001100008-1	SINTOMA	2295	2365	cultivos corneales negativos para bacterias, hongos, virus y parásitos	168289002	NARROW
es-S1130-01082008000100017-1	SINTOMA	1038	1118	cultivos de heces, orina y el estudio de parásitos en heces resultaron negativos	307811009+167318003+NO_CODE	COMPOSITE
es-S0210-48062009000200018-1	SINTOMA	2595	2666	Cultivos de orina (multiples muestras) en médio de Lowenstein negativas	167568007	NARROW
es-S0004-06142010000500014-1	SINTOMA	499	566	Cultivos de semen: E. coli (1o), S. Sprophiticus (2o), P. Mirabilis	274682005	NARROW
es-S0376-78922016000400007-1	SINTOMA	2666	2789	cultivos microbiológicos del tejido de granulación subyacente fueron positivos para Pseudomonas aeruginosa multirresistente	442635007	NARROW
es-S0210-56912010000200009-1	SINTOMA	1958	1987	cultivos reiterados negativos	708118007	EXACT
es-S0211-69952014000100016-1	SINTOMA	1738	1791	cultivos y la patología confirman infección por Mucor	31819001	EXACT
es-S0211-69952011000500013-1	SINTOMA	3029	3031	CV	129759000	EXACT
es-S0211-69952011000500013-1	SINTOMA	1202	1204	CV	129759000	EXACT
es-S0211-69952011000500013-1	SINTOMA	1115	1158	CV en las arterias radiales e interdigitale	129759000	NARROW
es-S0210-56912008000100008-3	SINTOMA	220	262	D-ST descendente en las derivaciones V1-V2	55930002	NARROW
es-S0210-56912008000100008-3	SINTOMA	269	295	D-ST horizontal en V3 a V5	55930002	NARROW
es-S0210-56912008000100008-4	SINTOMA	163	199	D-ST marcada en derivaciones V1 a V5	55930002	NARROW
es-S1130-01082008000500016-2	SINTOMA	550	612	datos bioquímicos y hematimétricos básicos resultaron normales	166315009+165406005	COMPOSITE
es-S0376-78922013000300013-1	SINTOMA	3538	3557	deambulación normal	8117002	EXACT
es-S0212-71992007000300006-1	SINTOMA	2371	2380	debilidad	248279007	EXACT
es-S0212-16112012000300028-1	SINTOMA	3931	3959	debilidad 4/5 en EESS y EEII	15634971000119107+102568007	COMPOSITE
es-S0365-66912008000700008-1	SINTOMA	897	918	debilidad de miembros	713514005	EXACT
es-S0212-71992006000100005-1	SINTOMA	1206	1238	debilidad de miembros inferiores	102568007	NARROW
es-S0212-16112012000400060-1	SINTOMA	1875	1901	debilidad de pulsos pedios	84699000	NARROW
es-S0211-69952013000700025-1	SINTOMA	1122	1155	debilidad en musculatura proximal	249939004	EXACT
es-S0212-16112012000300028-1	SINTOMA	634	660	debilidad facial bilateral	15749961000119105	EXACT
es-S0004-06142008000700014-1	SINTOMA	312	334	debilidad generalizada	13791008	EXACT
es-S0211-69952015000200015-1	SINTOMA	340	362	debilidad generalizada	13791008	EXACT
es-S0211-69952015000100013-1	SINTOMA	1610	1628	debilidad muscular	26544005	EXACT
es-S0378-48352006000300008-1	SINTOMA	892	910	debilidad muscular	26544005	EXACT
es-S0212-16112012000300028-1	SINTOMA	700	745	debilidad muscular en las cuatro extremidades	713514005	NARROW
es-S0378-48352006000300008-1	SINTOMA	168	215	debilidad muscular proximal en brazos y piernas	249939004	NARROW
es-S0212-71992007000300006-1	SINTOMA	2853	2889	debilidad muscular proximal y facial	249939004+95666008	COMPOSITE
