filename	mention_id	label	start_span	end_span	span	code	semantic_rel	annotation	sentence	Prediction	Predicted_code
334_4	334_4.139	Chemicals & Drugs	4330	4340	médicament	C0013227	EXACT	Médicaments	Ce [médicament]{Chemicals & Drugs} est considéré comme exempt de sodium ( moins de 23 mg de sodium dans chaque dose ).	Pharmaceutical Preparations	C0013227
334_4	334_4.140	Chemicals & Drugs	4371	4377	sodium	C0037473	EXACT	Na sodium	Ce médicament est considéré comme exempt de [sodium]{Chemicals & Drugs} ( moins de 23 mg de sodium dans chaque dose ).	Sodium	C0037473
334_4	334_4.141	Chemicals & Drugs	4398	4404	sodium	C0037473	EXACT	Na sodium	Ce médicament est considéré comme exempt de sodium ( moins de 23 mg de [sodium]{Chemicals & Drugs} dans chaque dose ).	Sodium	C0037473
334_5	334_5.2	Chemicals & Drugs	83	92	injection	C0086466	EXACT	Injectables	La dose habituelle est de 2 , 5 mg par jour , l ’ [injection]{Chemicals & Drugs} doit être réalisée à peu près à la même éd	Injectables	C0086466
334_5	334_5.3	Devices	142	151	seringues	C0039142	EXACT	Seringues	Les [seringues]{Devices} sont préremplies avec la dose exacte qui vous est nécessaire .	Syringes	C0039142
334_5	334_5.7	Disorders	291	298	maladie	C0012634	EXACT	Pathologie	Combien de temps Quixidar doit être pris Quixidar vous protège contre une [maladie]{Disorders} grave , vous devez donc continuer votre traitement aussi longtemps que votre médecin vous l ’ a indiqué .	Disease	C0012634
334_5	334_5.8	Procedures	339	349	traitement	C0087111	EXACT	Traitement	Combien de temps Quixidar doit être pris Quixidar vous protège contre une maladie grave , vous devez donc continuer votre [traitement]{Procedures} aussi longtemps que votre médecin vous l ’ a indiqué .	Therapeutic procedure	C0087111
334_5	334_5.9	Living Beings	376	383	médecin	C0031831	EXACT	Médecins	Combien de temps Quixidar doit être pris Quixidar vous protège contre une maladie grave , vous devez donc continuer votre traitement aussi longtemps que votre [médecin]{Living Beings} vous l ’ a indiqué .	Physicians	C0031831
334_5	334_5.12	Living Beings	473	480	médecin	C0031831	EXACT	Médecins	86 Si vous avez injecté trop de Quixidar Demandez conseil à votre [médecin]{Living Beings} ou votre pharmacien dès que possible en raison du risque accru d	Physicians	C0031831
334_5	334_5.13	Living Beings	490	500	pharmacien	C0031323	EXACT	Pharmaciens	86 Si vous avez injecté trop de Quixidar Demandez conseil à votre médecin ou votre [pharmacien]{Living Beings} dès que possible en raison du risque accru d	Pharmacist	C0031323
334_5	334_5.15	Chemicals & Drugs	717	727	médicament	C0013227	EXACT	Médicaments	ris Si vous avez d ’ autres questions sur la manière d ’ utiliser ce [médicament]{Chemicals & Drugs} , demandez à votre médecin ou votre pharmacien .	Pharmaceutical Preparations	C0013227
334_5	334_5.16	Living Beings	747	754	médecin	C0031831	EXACT	Médecins	ris Si vous avez d ’ autres questions sur la manière d ’ utiliser ce médicament , demandez à votre [médecin]{Living Beings} ou votre pharmacien .	Physicians	C0031831
334_5	334_5.17	Living Beings	764	774	pharmacien	C0031323	EXACT	Pharmaciens	ris Si vous avez d ’ autres questions sur la manière d ’ utiliser ce médicament , demandez à votre médecin ou votre [pharmacien]{Living Beings} .	Pharmacist	C0031323
334_5	334_5.18	Chemicals & Drugs	794	805	médicaments	C0013227	EXACT	Médicaments	Comme tous les [médicaments]{Chemicals & Drugs} , Quixidar peut provoquer des effets indésirables , bien qu ’ ils ne se	Pharmaceutical Preparations	C0013227
334_5	334_5.20	Disorders	836	855	effets indésirables	C0559546	EXACT	Réaction indésirable	Comme tous les médicaments , Quixidar peut provoquer des [effets indésirables]{Disorders} , bien qu ’ ils ne se	Adverse reactions	C0559546
334_5	334_5.21	Procedures	917	923	notice	C0013191	EXACT	Notice de médicament	88 La dernière date à laquelle cette [notice]{Procedures} a été approuvée est	Drug Labeling	C0013191
334_5	334_5.22	Chemicals & Drugs	981	991	médicament	C0013227	EXACT	Médicaments	Des informations détaillées sur ce [médicament]{Chemicals & Drugs} sont disponibles sur le site Internet de l ’ Agence Européenne du Médicament ( EMEA ) http :// www .	Pharmaceutical Preparations	C0013227
334_5	334_5.23	Geographic Areas	1044	1054	Européenne	C0015176	EXACT	Europe	Des informations détaillées sur ce médicament sont disponibles sur le site Internet de l ’ Agence [Européenne]{Geographic Areas} du Médicament ( EMEA ) http :// www .	Europe	C0015176
334_5	334_5.24	Chemicals & Drugs	1058	1068	Médicament	C0013227	EXACT	Médicaments	Des informations détaillées sur ce médicament sont disponibles sur le site Internet de l ’ Agence Européenne du [Médicament]{Chemicals & Drugs} ( EMEA ) http :// www .	Pharmaceutical Preparations	C0013227
334_5	334_5.25	Chemicals & Drugs	1169	1179	médicament	C0013227	EXACT	Médicaments	89 Pour toute information complémentaire concernant ce [médicament]{Chemicals & Drugs} , veuillez prendre contact avec le représentant local du titulaire de l ’ autorisation de mise sur le marché .	Pharmaceutical Preparations	C0013227
334_5	334_5.26	Geographic Areas	1293	1310	Belgique / België	C0004950	EXACT	Belgique	[Belgique / België]{Geographic Areas} / Belgien GlaxoSmithKline s .	Belgium	C0004950
334_5	334_5.28	Chemicals & Drugs	1513	1532	solution injectable	C0086466	EXACT	Injectables	Quixidar 5 mg / 0 , 4 ml [solution injectable]{Chemicals & Drugs} Quixidar 7 , 5 mg / 0 , 6 ml solution injectable Quixidar 10 mg / 0 , 8 ml solution injectable fondaparinux sodique .	Injectables	C0086466
334_5	334_5.29	Procedures	1522	1532	injectable	C0021485	EXACT	Injection of drug	Quixidar 5 mg / 0 , 4 ml solution [injectable]{Procedures} Quixidar 7 , 5 mg / 0 , 6 ml solution injectable Quixidar 10 mg / 0 , 8 ml solution injectable fondaparinux sodique .	Injection of therapeutic agent	C0021485
334_5	334_5.31	Chemicals & Drugs	1562	1581	solution injectable	C0086466	EXACT	Injectables	Quixidar 5 mg / 0 , 4 ml solution injectable Quixidar 7 , 5 mg / 0 , 6 ml [solution injectable]{Chemicals & Drugs} Quixidar 10 mg / 0 , 8 ml solution injectable fondaparinux sodique .	Injectables	C0086466
334_5	334_5.32	Procedures	1571	1581	injectable	C0021485	EXACT	Injection of drug	Quixidar 5 mg / 0 , 4 ml solution injectable Quixidar 7 , 5 mg / 0 , 6 ml solution [injectable]{Procedures} Quixidar 10 mg / 0 , 8 ml solution injectable fondaparinux sodique .	Injection of therapeutic agent	C0021485
334_5	334_5.34	Chemicals & Drugs	1608	1627	solution injectable	C0086466	EXACT	Injectables	Quixidar 5 mg / 0 , 4 ml solution injectable Quixidar 7 , 5 mg / 0 , 6 ml solution injectable Quixidar 10 mg / 0 , 8 ml [solution injectable]{Chemicals & Drugs} fondaparinux sodique .	Injectables	C0086466
334_5	334_5.35	Procedures	1617	1627	injectable	C0021485	EXACT	Injection of drug	Quixidar 5 mg / 0 , 4 ml solution injectable Quixidar 7 , 5 mg / 0 , 6 ml solution injectable Quixidar 10 mg / 0 , 8 ml solution [injectable]{Procedures} fondaparinux sodique .	Injection of therapeutic agent	C0021485
334_5	334_5.38	Disorders	1690	1710	risque de saignement	C3251812	EXACT	Bleeding Risk	Faites attention : • si vous avez un [risque de saignement]{Disorders} incontrôlé ( hémorragie ) incluant :	Bleeding Risk	C3251812
334_5	334_5.39	Disorders	1700	1710	saignement	C0019080	EXACT	Saignement	Faites attention : • si vous avez un risque de [saignement]{Disorders} incontrôlé ( hémorragie ) incluant :	Hemorrhage	C0019080
334_5	334_5.40	Disorders	1724	1734	hémorragie	C0019080	EXACT	Hémorragie	Faites attention : • si vous avez un risque de saignement incontrôlé ( [hémorragie]{Disorders} ) incluant :	Hemorrhage	C0019080
334_5	334_5.41	Chemicals & Drugs	1754	1763	injection	C0086466	EXACT	Injectables	L ’ [injection]{Chemicals & Drugs} doit être réalisée à peu près à la même heure tous les jours .	Injectables	C0086466
334_5	334_5.44	Living Beings	1897	1904	médecin	C0031831	EXACT	Médecins	Si vous avez injecté trop de Quixidar Demandez conseil à votre [médecin]{Living Beings} ou votre pharmacien dès que possible en raison du risque accru d	Physicians	C0031831
334_5	334_5.45	Living Beings	1914	1924	pharmacien	C0031323	EXACT	Pharmaciens	Si vous avez injecté trop de Quixidar Demandez conseil à votre médecin ou votre [pharmacien]{Living Beings} dès que possible en raison du risque accru d	Pharmacist	C0031323
334_5	334_5.47	Procedures	2033	2043	traitement	C0087111	EXACT	Traitement	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre [traitement]{Procedures} avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être traité correctement et un nouve au caillot de sang peut se former dans les veines de vos jambes ou poumons .	Therapeutic procedure	C0087111
334_5	334_5.48	Living Beings	2089	2096	médecin	C0031831	EXACT	Médecins	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre [médecin]{Living Beings} , le caillot peut ne pas être traité correctement et un nouve au caillot de sang peut se former dans les veines de vos jambes ou poumons .	Physicians	C0031831
334_5	334_5.49	Anatomy	2102	2109	caillot	C0302148	EXACT	Caillot sanguin	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le [caillot]{Anatomy} peut ne pas être traité correctement et un nouve au caillot de sang peut se former dans les veines de vos jambes ou poumons .	Blood Clot	C0302148
334_5	334_5.50	Procedures	2127	2133	traité	C0087111	EXACT	Traitement	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être [traité]{Procedures} correctement et un nouve au caillot de sang peut se former dans les veines de vos jambes ou poumons .	Therapeutic procedure	C0087111
334_5	334_5.51	Anatomy	2162	2177	caillot de sang	C0302148	EXACT	Caillot sanguin	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être traité correctement et un nouve au [caillot de sang]{Anatomy} peut se former dans les veines de vos jambes ou poumons .	Blood Clot	C0302148
334_5	334_5.52	Anatomy	2173	2177	sang	C0005767	EXACT	Sang	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être traité correctement et un nouve au caillot de [sang]{Anatomy} peut se former dans les veines de vos jambes ou poumons .	Blood	C0005767
334_5	334_5.53	Anatomy	2202	2208	veines	C0042449	EXACT	Veines	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être traité correctement et un nouve au caillot de sang peut se former dans les [veines]{Anatomy} de vos jambes ou poumons .	Veins	C0042449
334_5	334_5.54	Anatomy	2216	2222	jambes	C1140621	EXACT	Jambe	N ’ arrêtez pas Quixidar sans avis Si vous interrompez votre traitement avant la fin de la durée prescrite par votre médecin , le caillot peut ne pas être traité correctement et un nouve au caillot de sang peut se former dans les veines de vos [jambes]{Anatomy} ou poumons .	Leg	C1140621
334_5	334_5.56	Chemicals & Drugs	2307	2317	médicament	C0013227	EXACT	Médicaments	é Si vous avez d ’ autres questions concernant l ’ utilisation de ce [médicament]{Chemicals & Drugs} , demandez à votre médecin	Pharmaceutical Preparations	C0013227
334_5	334_5.57	Living Beings	2337	2344	médecin	C0031831	EXACT	Médecins	é Si vous avez d ’ autres questions concernant l ’ utilisation de ce médicament , demandez à votre [médecin]{Living Beings}	Physicians	C0031831
334_5	334_5.58	Devices	2363	2372	seringues	C0039142	EXACT	Seringues	Récupérateur de [seringues]{Devices} Ne jetez pas vos médicaments et vos seringues dans les égouts ou à la poubelle .	Syringes	C0039142
334_5	334_5.59	Chemicals & Drugs	2390	2401	médicaments	C0013227	EXACT	Médicaments	Récupérateur de seringues Ne jetez pas vos [médicaments]{Chemicals & Drugs} et vos seringues dans les égouts ou à la poubelle .	Pharmaceutical Preparations	C0013227
334_5	334_5.60	Devices	2409	2418	seringues	C0039142	EXACT	Seringues	Récupérateur de seringues Ne jetez pas vos médicaments et vos [seringues]{Devices} dans les égouts ou à la poubelle .	Syringes	C0039142
334_5	334_5.62	Chemicals & Drugs	2629	2639	médicament	C0013227	EXACT	Médicaments	98 Pour toute information complémentaire concernant ce [médicament]{Chemicals & Drugs} , veuillez prendre contact avec le représentant local du titulaire de l ’ autorisation de mise sur le marché .	Pharmaceutical Preparations	C0013227
334_5	334_5.63	Devices	2895	2903	Seringue	C0039142	EXACT	Seringues	[Seringue]{Devices} AVANT INJECTION	Syringes	C0039142
334_5	334_5.65	Chemicals & Drugs	2987	2996	injection	C0086466	EXACT	Injectables	Pour chaque [injection]{Chemicals & Drugs} , changer de côté , une fois à e	Injectables	C0086466
334_5	334_5.66	Devices	3107	3115	seringue	C0039142	EXACT	Seringues	Tenez fermement la [seringue]{Devices} par les ailettes appui-en	Syringes	C0039142
334_5	334_5.67	Living Beings	3213	3223	pharmacien	C0031323	EXACT	Pharmaciens	Une note devra faire état de cette carte et imposer au [pharmacien]{Living Beings} de la distribuer à chaque patient recevant Ranexa .	Pharmacist	C0031323
334_5	334_5.68	Living Beings	3250	3257	patient	C0030705	EXACT	PATIENT	Une note devra faire état de cette carte et imposer au pharmacien de la distribuer à chaque [patient]{Living Beings} recevant Ranexa .	Patients	C0030705
334_5	334_5.69	Chemicals & Drugs	3267	3273	Ranexa	C1174784	EXACT	Ranexa	Une note devra faire état de cette carte et imposer au pharmacien de la distribuer à chaque patient recevant [Ranexa]{Chemicals & Drugs} .	Ranexa	C1174784
334_5	334_5.70	Chemicals & Drugs	3329	3335	Ranexa	C1174784	EXACT	Ranexa	• La prudence s ’ impose en cas de prescription de [Ranexa]{Chemicals & Drugs} aux patients : • recevant certains des autres médicaments mentionnés dans la fiche produit • présentant certains des autres facteurs de risque mentionnés dans la fiche produit	Ranexa	C1174784
334_5	334_5.71	Living Beings	3340	3348	patients	C0030705	EXACT	Patients	• La prudence s ’ impose en cas de prescription de Ranexa aux [patients]{Living Beings} : • recevant certains des autres médicaments mentionnés dans la fiche produit • présentant certains des autres facteurs de risque mentionnés dans la fiche produit	Patients	C0030705
334_5	334_5.72	Chemicals & Drugs	3382	3393	médicaments	C0013227	EXACT	Médicaments	• La prudence s ’ impose en cas de prescription de Ranexa aux patients : • recevant certains des autres [médicaments]{Chemicals & Drugs} mentionnés dans la fiche produit • présentant certains des autres facteurs de risque mentionnés dans la fiche produit	Pharmaceutical Preparations	C0013227
35_1	35_1.1	Chemicals & Drugs	21	28	ATRIPLA	C1724016	EXACT	Atripla	[ATRIPLA]{Chemicals & Drugs}	Atripla	C1724016
35_1	35_1.2	Chemicals & Drugs	69	78	comprimés	C0039225	EXACT	Comprimés	Il est disponible en [comprimés]{Chemicals & Drugs} de couleur rose et de forme oblongue .	Tablet Dosage Form	C0039225
35_1	35_1.3	Phenomena	82	89	couleur	C0009393	EXACT	Couleur	Il est disponible en comprimés de [couleur]{Phenomena} rose et de forme oblongue .	Color	C0009393
35_1	35_1.5	Chemicals & Drugs	161	168	Atripla	C1724016	EXACT	Atripla	[Atripla]{Chemicals & Drugs} est un médicament antiviral .	Atripla	C1724016
35_1	35_1.6	Chemicals & Drugs	176	186	médicament	C0013227	EXACT	Médicaments	Atripla est un [médicament]{Chemicals & Drugs} antiviral .	Pharmaceutical Preparations	C0013227
35_1	35_1.7	Chemicals & Drugs	187	196	antiviral	C0003451	EXACT	Antiviral	Atripla est un médicament [antiviral]{Chemicals & Drugs} .	Antiviral Agents	C0003451
35_1	35_1.8	Living Beings	225	232	adultes	C0001675	EXACT	Adulte	Il est utilisé chez les [adultes]{Living Beings} pour le traitement de l ’ infection par le virus - 1 de l ’ immunodéficience humaine ( VIH - 1 ), un virus responsable du syndrome de l ’ immunodéficience acquise ( SIDA ).	Adult	C0001675
35_1	35_1.9	Procedures	241	251	traitement	C0087111	EXACT	Traitement	Il est utilisé chez les adultes pour le [traitement]{Procedures} de l ’ infection par le virus - 1 de l ’ immunodéficience humaine ( VIH - 1 ), un virus responsable du syndrome de l ’ immunodéficience acquise ( SIDA ).	Therapeutic procedure	C0087111
35_1	35_1.10	Disorders	259	268	infection	C3714514	EXACT	INFECT	Il est utilisé chez les adultes pour le traitement de l ’ [infection]{Disorders} par le virus - 1 de l ’ immunodéficience humaine ( VIH - 1 ), un virus responsable du syndrome de l ’ immunodéficience acquise ( SIDA ).	Infection	C3714514
35_1	35_1.13	Living Beings	334	339	virus	C0042776	EXACT	VIRUS	Il est utilisé chez les adultes pour le traitement de l ’ infection par le virus - 1 de l ’ immunodéficience humaine ( VIH - 1 ), un [virus]{Living Beings} responsable du syndrome de l ’ immunodéficience acquise ( SIDA ).	Virus	C0042776
35_1	35_1.16	Living Beings	440	448	patients	C0030705	EXACT	Patients	Il n ’ est utilisé que chez les [patients]{Living Beings} dont les taux de VIH dans le sang ( charges virales ) sont inférieurs à 50 copies / ml depuis plus de trois mois sous l ’ effet de leur traitement par association d ’ anti-VIH en cours .	Patients	C0030705
35_1	35_1.18	Anatomy	478	482	sang	C0005767	EXACT	Sang	Il n ’ est utilisé que chez les patients dont les taux de VIH dans le [sang]{Anatomy} ( charges virales ) sont inférieurs à 50 copies / ml depuis plus de trois mois sous l ’ effet de leur traitement par association d ’ anti-VIH en cours .	Blood	C0005767
35_1	35_1.19	Procedures	585	595	traitement	C0087111	EXACT	Traitement	Il n ’ est utilisé que chez les patients dont les taux de VIH dans le sang ( charges virales ) sont inférieurs à 50 copies / ml depuis plus de trois mois sous l ’ effet de leur [traitement]{Procedures} par association d ’ anti-VIH en cours .	Therapeutic procedure	C0087111
35_1	35_1.21	Living Beings	675	683	patients	C0030705	EXACT	Patients	Il ne doit pas être utilisé chez des [patients]{Living Beings} chez lesquels un traitement antérieur par des associations d ’ anti-VIH a échoué ou a cessé ses effets .	Patients	C0030705
35_1	35_1.22	Procedures	701	711	traitement	C0087111	EXACT	Traitement	Il ne doit pas être utilisé chez des patients chez lesquels un [traitement]{Procedures} antérieur par des associations d ’ anti-VIH a échoué ou a cessé ses effets .	Therapeutic procedure	C0087111
35_1	35_1.24	Living Beings	819	827	patients	C0030705	EXACT	Patients	Il doit être établi que les [patients]{Living Beings} n ’ ont pas été infectés par un VIH peu susceptible de répondre à l ’ un des trois principes actifs d ’ Atripla avant de débuter leur premier traitement par des anti-VIH associés .	Patients	C0030705
35_1	35_1.27	Chemicals & Drugs	932	939	Atripla	C1724016	EXACT	Atripla	Il doit être établi que les patients n ’ ont pas été infectés par un VIH peu susceptible de répondre à l ’ un des trois principes actifs d ’ [Atripla]{Chemicals & Drugs} avant de débuter leur premier traitement par des anti-VIH associés .	Atripla	C1724016
35_1	35_1.28	Procedures	970	980	traitement	C0087111	EXACT	Traitement	Il doit être établi que les patients n ’ ont pas été infectés par un VIH peu susceptible de répondre à l ’ un des trois principes actifs d ’ Atripla avant de débuter leur premier [traitement]{Procedures} par des anti-VIH associés .	Therapeutic procedure	C0087111
35_1	35_1.30	Chemicals & Drugs	1019	1026	Atripla	C1724016	EXACT	Atripla	Comment [Atripla]{Chemicals & Drugs} est-il utilisé ?	Atripla	C1724016
35_1	35_1.31	Procedures	1049	1059	traitement	C0087111	EXACT	Traitement	Le [traitement]{Procedures} par Atripla doit être prescrit par un médecin expérimenté dans la prise en charge de l ’ infection par le VIH .	Therapeutic procedure	C0087111
35_1	35_1.32	Chemicals & Drugs	1064	1071	Atripla	C1724016	EXACT	Atripla	Le traitement par [Atripla]{Chemicals & Drugs} doit être prescrit par un médecin expérimenté dans la prise en charge de l ’ infection par le VIH .	Atripla	C1724016
35_1	35_1.33	Living Beings	1098	1105	médecin	C0031831	EXACT	Médecins	Le traitement par Atripla doit être prescrit par un [médecin]{Living Beings} expérimenté dans la prise en charge de l ’ infection par le VIH .	Physicians	C0031831
35_1	35_1.34	Disorders	1149	1169	infection par le VIH	C0019693	EXACT	Infections au VIH	Le traitement par Atripla doit être prescrit par un médecin expérimenté dans la prise en charge de l ’ [infection par le VIH]{Disorders} .	HIV Infections	C0019693
35_1	35_1.37	Chemicals & Drugs	1256	1259	eau	C0043047	EXACT	Eau	La dose recommandée est d ’ un comprimé par jour , à avaler en entier avec de l ’ [eau]{Chemicals & Drugs} .	Water	C0043047
35_1	35_1.38	Chemicals & Drugs	1293	1300	Atripla	C1724016	EXACT	Atripla	Il est recommandé de prendre [Atripla]{Chemicals & Drugs} à jeun , de préférence au coucher .	Atripla	C1724016
35_1	35_1.39	Living Beings	1343	1351	patients	C0030705	EXACT	Patients	Les [patients]{Living Beings} doivent prendre le médicament régulièrement et éviter d ’ oublier une prise .	Patients	C0030705
35_1	35_1.40	Chemicals & Drugs	1371	1381	médicament	C0013227	EXACT	Médicaments	Les patients doivent prendre le [médicament]{Chemicals & Drugs} régulièrement et éviter d ’ oublier une prise .	Pharmaceutical Preparations	C0013227
35_1	35_1.41	Chemicals & Drugs	1432	1439	Atripla	C1724016	EXACT	Atripla	[Atripla]{Chemicals & Drugs} doit être utilisé avec prudence chez les personnes âgées .	Atripla	C1724016
35_1	35_1.43	Living Beings	1481	1490	personnes	C0027361	EXACT	Personnes	Atripla doit être utilisé avec prudence chez les [personnes]{Living Beings} âgées .	Persons	C0027361
35_1	35_1.44	Chemicals & Drugs	1501	1508	Atripla	C1724016	EXACT	Atripla	[Atripla]{Chemicals & Drugs} n ’ est pas recommandé chez les patients présentant une maladie rénale modérée ou sévère .	Atripla	C1724016
35_1	35_1.45	Living Beings	1541	1549	patients	C0030705	EXACT	Patients	Atripla n ’ est pas recommandé chez les [patients]{Living Beings} présentant une maladie rénale modérée ou sévère .	Patients	C0030705
35_1	35_1.47	Disorders	1565	1572	maladie	C0012634	EXACT	Pathologie	Atripla n ’ est pas recommandé chez les patients présentant une [maladie]{Disorders} rénale modérée ou sévère .	Disease	C0012634
35_1	35_1.48	Anatomy	1573	1579	rénale	C0022646	EXACT	Renal	Atripla n ’ est pas recommandé chez les patients présentant une maladie [rénale]{Anatomy} modérée ou sévère .	Kidney	C0022646
35_1	35_1.49	Living Beings	1606	1614	patients	C0030705	EXACT	Patients	Les [patients]{Living Beings} qui ont des problèmes de foie doivent être étroitement surveillés , afin de détecter d ’ éventuels effets indésirables .	Patients	C0030705
35_1	35_1.50	Anatomy	1640	1644	foie	C0023884	EXACT	Foie	Les patients qui ont des problèmes de [foie]{Anatomy} doivent être étroitement surveillés , afin de détecter d ’ éventuels effets indésirables .	Liver	C0023884
35_1	35_1.51	Disorders	1714	1733	effets indésirables	C0559546	EXACT	Réaction indésirable	Les patients qui ont des problèmes de foie doivent être étroitement surveillés , afin de détecter d ’ éventuels [effets indésirables]{Disorders} .	Adverse reactions	C0559546
35_1	35_1.52	Living Beings	1745	1753	patients	C0030705	EXACT	Patients	Si des [patients]{Living Beings} doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Patients	C0030705
35_1	35_1.53	Chemicals & Drugs	1774	1783	éfavirenz	C0674428	EXACT	EFAVIRENZ	Si des patients doivent arrêter l ’ [éfavirenz]{Chemicals & Drugs} , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Efavirenz	C0674428
35_1	35_1.54	Chemicals & Drugs	1790	1803	emtricitabine	C0909839	EXACT	Emtricitabine	Si des patients doivent arrêter l ’ éfavirenz , l ’ [emtricitabine]{Chemicals & Drugs} ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Emtricitabine	C0909839
35_1	35_1.55	Chemicals & Drugs	1810	1830	ténofovir disoproxil	C0963398	EXACT	Tenofovir disoproxil	Si des patients doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le [ténofovir disoproxil]{Chemicals & Drugs} , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Tenofovir disoproxil	C0963398
35_1	35_1.56	Chemicals & Drugs	1906	1917	médicaments	C0013227	EXACT	Médicaments	Si des patients doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des [médicaments]{Chemicals & Drugs} contenant l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Pharmaceutical Preparations	C0013227
35_1	35_1.57	Chemicals & Drugs	1932	1941	éfavirenz	C0674428	EXACT	EFAVIRENZ	Si des patients doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ [éfavirenz]{Chemicals & Drugs} , l ’ emtricitabine ou le ténofovir disoproxil séparément .	Efavirenz	C0674428
35_1	35_1.58	Chemicals & Drugs	1948	1961	emtricitabine	C0909839	EXACT	Emtricitabine	Si des patients doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ [emtricitabine]{Chemicals & Drugs} ou le ténofovir disoproxil séparément .	Emtricitabine	C0909839
35_1	35_1.59	Chemicals & Drugs	1968	1988	ténofovir disoproxil	C0963398	EXACT	Tenofovir disoproxil	Si des patients doivent arrêter l ’ éfavirenz , l ’ emtricitabine ou le ténofovir disoproxil , ou s ’ il est nécessaire de modifier les doses , ils devront prendre des médicaments contenant l ’ éfavirenz , l ’ emtricitabine ou le [ténofovir disoproxil]{Chemicals & Drugs} séparément .	Tenofovir disoproxil	C0963398
35_1	35_1.60	Chemicals & Drugs	2004	2011	Atripla	C1724016	EXACT	Atripla	[Atripla]{Chemicals & Drugs} ne doit pas être pris en même temps que d ’ autres médicaments contenant de l ’ éfavirenz , de l ’ emtricitabine ou du ténofovir disoproxil , ou de la lamivudine ( un autre médicament antiviral ).	Atripla	C1724016
35_1	35_1.61	Chemicals & Drugs	2063	2074	médicaments	C0013227	EXACT	Médicaments	Atripla ne doit pas être pris en même temps que d ’ autres [médicaments]{Chemicals & Drugs} contenant de l ’ éfavirenz , de l ’ emtricitabine ou du ténofovir disoproxil , ou de la lamivudine ( un autre médicament antiviral ).	Pharmaceutical Preparations	C0013227
35_1	35_1.62	Chemicals & Drugs	2092	2101	éfavirenz	C0674428	EXACT	EFAVIRENZ	Atripla ne doit pas être pris en même temps que d ’ autres médicaments contenant de l ’ [éfavirenz]{Chemicals & Drugs} , de l ’ emtricitabine ou du ténofovir disoproxil , ou de la lamivudine ( un autre médicament antiviral ).	Efavirenz	C0674428
35_1	35_1.63	Chemicals & Drugs	2111	2124	emtricitabine	C0909839	EXACT	Emtricitabine	Atripla ne doit pas être pris en même temps que d ’ autres médicaments contenant de l ’ éfavirenz , de l ’ [emtricitabine]{Chemicals & Drugs} ou du ténofovir disoproxil , ou de la lamivudine ( un autre médicament antiviral ).	Emtricitabine	C0909839
35_1	35_1.64	Chemicals & Drugs	2131	2151	ténofovir disoproxil	C0963398	EXACT	Tenofovir disoproxil	Atripla ne doit pas être pris en même temps que d ’ autres médicaments contenant de l ’ éfavirenz , de l ’ emtricitabine ou du [ténofovir disoproxil]{Chemicals & Drugs} , ou de la lamivudine ( un autre médicament antiviral ).	Tenofovir disoproxil	C0963398
35_1	35_1.66	Chemicals & Drugs	2185	2195	médicament	C0013227	EXACT	Médicaments	Atripla ne doit pas être pris en même temps que d ’ autres médicaments contenant de l ’ éfavirenz , de l ’ emtricitabine ou du ténofovir disoproxil , ou de la lamivudine ( un autre [médicament]{Chemicals & Drugs} antiviral ).	Pharmaceutical Preparations	C0013227
